iter	Passed	Remaining
3220	101552	56088
3221	101581	56056
3222	101614	56025
3223	101644	55992
3224	101670	55958
3225	101701	55926
3226	101727	55891
3227	101758	55860
3228	101793	55830
3229	101824	55798
3230	101854	55766
3231	101886	55734
3232	101917	55703
3233	101950	55672
3234	101985	55643
3235	102016	55610
3236	102047	55579
3237	102079	55547
3238	102115	55518
3239	102148	55488
3240	102183	55458
3241	102214	55426
3242	102247	55396
3243	102279	55364
3244	102306	55330
3245	102338	55299
3246	102369	55267
3247	102401	55236
3248	102434	55205
3249	102466	55174
3250	102500	55144
3251	102530	55111
3252	102565	55082
3253	102598	55051
3254	102630	55019
3255	102662	54988
3256	102695	54958
3257	102728	54927
3258	102760	54895
3259	102791	54864
3260	102822	54832
3261	102851	54799
3262	102881	54766
3263	102914	54736
3264	102946	54705
3265	102976	54672
3266	103010	54642
3267	103040	54610
3268	103072	54579
3269	103103	54546
3270	103137	54516
3271	103171	54486
3272	103203	54455
3273	103234	54423
3274	103263	54390
3275	103297	54360
3276	103326	54327
3277	103360	54297
3278	103391	54265
3279	103425	54235
3280	103458	54204
3281	103487	54171
3282	103524	54143
3283	103557	54112
3284	103589	54080
3285	103622	54050
3286	103652	54017
3287	103684	53986
3288	103718	53956
3289	103752	53925
3290	103788	53896
3291	103814	53862
3292	103848	53832
3293	103884	53803
3294	103915	53771
3295	103946	53739
3296	103976	53707
3297	104008	53675
3298	104038	53643
3299	104068	53611
3300	104099	53579
3301	104134	53549
3302	104166	53518
3303	104200	53487
3304	104233	53457
3305	104265	53425
3306	104293	53392
3307	104323	53360
3308	104358	53330
3309	104383	53295
3310	104417	53265
3311	104449	53233
3312	104480	53202
3313	104511	53170
3314	104537	53136
3315	104569	53104
3316	104601	53073
3317	104632	53041
3318	104664	53010
3319	104697	52979
3320	104730	52948
3321	104765	52918
3322	104796	52886
3323	104825	52854
3324	104858	52823
3325	104890	52792
3326	104926	52762
3327	104955	52730
3328	104985	52697
3329	105020	52667
3330	105048	52634
3331	105082	52604
3332	105116	52574
3333	105149	52543
3334	105186	52514
3335	105221	52484
3336	105253	52453
3337	105284	52421
3338	105308	52386
3339	105340	52354
3340	105372	52323
3341	105402	52291
3342	105434	52260
3343	105464	52227
3344	105500	52198
3345	105540	52171
3346	105573	52140
3347	105605	52108
3348	105630	52074
3349	105659	52041
3350	105690	52009
3351	105720	51976
3352	105749	51944
3353	105784	51914
3354	105814	51882
3355	105846	51850
3356	105877	51819
3357	105908	51787
3358	105940	51756
3359	105972	51724
3360	106003	51692
3361	106026	51657
3362	106055	51624
3363	106087	51593
3364	106121	51562
3365	106151	51530
3366	106181	51498
3367	106217	51468
3368	106250	51437
3369	106284	51407
3370	106315	51375
3371	106346	51344
3372	106376	51311
3373	106410	51281
3374	106445	51251
3375	106479	51221
3376	106517	51192
3377	106552	51162
3378	106580	51129
3379	106612	51098
3380	106640	51065
3381	106672	51033
3382	106703	51001
3383	106738	50971
3384	106769	50940
3385	106802	50909
3386	106836	50878
3387	106867	50847
3388	106904	50818
3389	106942	50789
3390	106974	50758
3391	107006	50727
3392	107032	50692
3393	107066	50662
3394	107097	50630
3395	107130	50599
3396	107162	50568
3397	107192	50536
3398	107225	50505
3399	107254	50472
3400	107286	50441
3401	107319	50410
3402	107347	50377
3403	107379	50346
3404	107410	50314
3405	107444	50283
3406	107475	50251
3407	107504	50219
3408	107537	50188
3409	107562	50153
3410	107594	50122
3411	107623	50089
3412	107658	50059
3413	107696	50031
3414	107734	50002
3415	107767	49971
3416	107803	49942
3417	107835	49911
3418	107874	49883
3419	107906	49851
3420	107938	49820
3421	107972	49789
3422	108003	49757
3423	108033	49725
3424	108063	49693
3425	108098	49663
3426	108137	49635
3427	108168	49603
3428	108200	49572
3429	108231	49540
3430	108263	49509
3431	108297	49478
3432	108327	49446
3433	108360	49415
3434	108390	49383
3435	108422	49351
3436	108455	49320
3437	108489	49290
3438	108522	49259
3439	108558	49230
3440	108585	49196
3441	108615	49164
3442	108640	49129
3443	108675	49099
3444	108706	49067
3445	108732	49033
3446	108764	49002
3447	108794	48970
3448	108826	48938
3449	108856	48906
3450	108891	48876
3451	108923	48845
3452	108954	48813
3453	108984	48780
3454	109013	48748
3455	109042	48715
3456	109073	48683
3457	109103	48651
3458	109136	48620
3459	109169	48590
3460	109206	48560
3461	109236	48528
3462	109262	48494
3463	109293	48462
3464	109326	48431
3465	109358	48400
3466	109391	48369
3467	109426	48339
3468	109458	48308
3469	109492	48277
3470	109524	48246
3471	109557	48215
3472	109590	48184
3473	109627	48155
3474	109661	48124
3475	109693	48093
3476	109725	48062
3477	109762	48032
3478	109807	48007
3479	109839	47975
3480	109867	47942
3481	109902	47912
3482	109933	47880
3483	109965	47849
3484	109996	47817
3485	110020	47782
3486	110052	47751
3487	110084	47719
3488	110118	47689
3489	110150	47658
3490	110183	47627
3491	110214	47595
3492	110247	47564
3493	110284	47535
3494	110315	47503
3495	110346	47471
3496	110379	47440
3497	110413	47410
3498	110451	47381
3499	110483	47349
3500	110508	47315
3501	110542	47285
3502	110583	47257
3503	110611	47224
3504	110642	47192
3505	110673	47160
3506	110706	47130
3507	110741	47100
3508	110775	47069
3509	110809	47038
3510	110840	47006
3511	110871	46975
3512	110904	46944
3513	110935	46912
3514	110970	46882
3515	111003	46851
3516	111036	46820
3517	111069	46789
3518	111101	46758
3519	111136	46727
3520	111171	46697
3521	111202	46666
3522	111229	46632
3523	111265	46602
3524	111293	46569
3525	111322	46537
3526	111356	46506
3527	111388	46475
3528	111422	46444
3529	111452	46412
3530	111483	46380
3531	111508	46346
3532	111537	46313
3533	111566	46280
3534	111597	46248
3535	111626	46216
3536	111656	46184
3537	111686	46151
3538	111718	46120
3539	111749	46088
3540	111783	46058
3541	111815	46026
3542	111845	45994
3543	111874	45961
3544	111906	45930
3545	111935	45897
3546	111958	45862
3547	111985	45829
3548	112016	45797
3549	112040	45763
3550	112070	45730
3551	112099	45698
3552	112130	45666
3553	112163	45635
3554	112193	45603
3555	112230	45573
3556	112260	45541
3557	112291	45509
3558	112322	45478
3559	112353	45446
3560	112388	45416
3561	112419	45384
3562	112452	45353
3563	112477	45319
3564	112510	45288
3565	112545	45258
3566	112575	45225
3567	112607	45194
3568	112636	45162
3569	112674	45132
3570	112713	45104
3571	112744	45072
3572	112778	45041
3573	112813	45011
3574	112846	44980
3575	112878	44949
3576	112910	44917
3577	112937	44884
3578	112968	44852
3579	112998	44820
3580	113029	44788
3581	113061	44757
3582	113094	44726
3583	113125	44694
3584	113158	44663
3585	113186	44630
3586	113218	44599
3587	113248	44567
3588	113276	44534
3589	113309	44503
3590	113336	44469
3591	113365	44437
3592	113398	44406
3593	113429	44374
3594	113460	44342
3595	113493	44311
3596	113527	44281
3597	113557	44249
3598	113588	44217
3599	113619	44185
3600	113644	44151
3601	113681	44121
3602	113712	44089
3603	113746	44059
3604	113774	44026
3605	113807	43995
3606	113840	43964
3607	113873	43933
3608	113906	43902
3609	113934	43869
3610	113965	43837
3611	114001	43807
3612	114041	43779
3613	114078	43750
3614	114114	43720
3615	114154	43691
3616	114196	43664
3617	114232	43634
3618	114269	43604
3619	114300	43573
3620	114333	43542
3621	114372	43513
3622	114410	43484
3623	114440	43452
3624	114482	43424
3625	114519	43394
3626	114557	43365
3627	114601	43338
3628	114653	43315
3629	114704	43290
3630	114762	43269
3631	114815	43245
3632	114862	43219
3633	114905	43192
3634	114947	43164
3635	114982	43134
3636	115027	43107
3637	115062	43077
3638	115099	43047
3639	115137	43018
3640	115191	42995
3641	115244	42971
3642	115318	42955
3643	115373	42932
3644	115421	42907
3645	115465	42880
3646	115502	42850
3647	115540	42820
3648	115574	42790
3649	115609	42759
3650	115643	42728
3651	115677	42697
3652	115711	42667
3653	115751	42638
3654	115795	42611
3655	115833	42581
3656	115873	42553
3657	115914	42525
3658	115954	42496
3659	115998	42469
3660	116036	42439
3661	116070	42409
3662	116117	42383
3663	116156	42354
3664	116195	42324
3665	116226	42293
3666	116257	42261
3667	116298	42232
3668	116343	42205
3669	116402	42184
3670	116453	42159
3671	116497	42131
3672	116536	42102
3673	116578	42074
3674	116620	42046
3675	116669	42021
3676	116705	41991
3677	116749	41963
3678	116790	41935
3679	116827	41905
3680	116867	41876
3681	116903	41846
3682	116944	41818
3683	116982	41788
3684	117021	41759
3685	117061	41730
3686	117103	41702
3687	117143	41673
3688	117182	41644
3689	117228	41617
3690	117266	41588
3691	117308	41560
3692	117346	41530
3693	117389	41502
3694	117428	41473
3695	117465	41443
3696	117503	41413
3697	117538	41383
3698	117579	41354
3699	117614	41324
3700	117655	41295
3701	117699	41267
3702	117738	41238
3703	117778	41209
3704	117819	41181
3705	117863	41153
3706	117898	41122
3707	117933	41092
3708	117972	41062
3709	118017	41035
3710	118053	41005
3711	118095	40976
3712	118137	40948
3713	118183	40921
3714	118228	40894
3715	118269	40865
3716	118311	40837
3717	118346	40807
3718	118384	40777
3719	118419	40746
3720	118460	40717
3721	118502	40689
3722	118548	40662
3723	118583	40631
3724	118627	40604
3725	118658	40571
3726	118698	40542
3727	118741	40514
3728	118771	40482
3729	118798	40448
3730	118839	40420
3731	118914	40402
3732	118981	40383
3733	119055	40365
3734	119098	40337
3735	119147	40310
3736	119189	40282
3737	119231	40254
3738	119272	40225
3739	119315	40197
3740	119360	40169
3741	119401	40140
3742	119440	40111
3743	119478	40081
3744	119515	40051
3745	119554	40021
3746	119602	39995
3747	119644	39966
3748	119682	39936
3749	119721	39907
3750	119762	39878
3751	119800	39848
3752	119843	39820
3753	119886	39791
3754	119921	39760
3755	119960	39731
3756	120010	39705
3757	120051	39676
3758	120092	39647
3759	120132	39618
3760	120174	39589
3761	120215	39560
3762	120257	39531
3763	120298	39502
3764	120335	39472
3765	120376	39443
3766	120417	39414
3767	120458	39385
3768	120498	39356
3769	120539	39327
3770	120584	39299
3771	120624	39270
3772	120667	39241
3773	120706	39212
3774	120748	39183
3775	120789	39154
3776	120826	39123
3777	120864	39093
3778	120899	39062
3779	120937	39032
3780	120972	39001
3781	121009	38971
3782	121047	38941
3783	121081	38909
3784	121122	38880
3785	121153	38848
3786	121187	38817
3787	121219	38785
3788	121250	38752
3789	121291	38723
3790	121319	38690
3791	121356	38659
3792	121400	38631
3793	121450	38605
3794	121491	38576
3795	121535	38548
3796	121574	38518
3797	121623	38491
3798	121664	38462
3799	121707	38433
3800	121745	38403
3801	121785	38374
3802	121825	38344
3803	121871	38317
3804	121914	38288
3805	121951	38258
3806	121991	38228
3807	122038	38201
3808	122079	38171
3809	122116	38141
3810	122156	38111
3811	122190	38080
3812	122231	38050
3813	122273	38021
3814	122319	37994
3815	122360	37965
3816	122408	37937
3817	122446	37907
3818	122483	37877
3819	122523	37847
3820	122568	37819
3821	122598	37786
3822	122634	37755
3823	122667	37724
3824	122699	37691
3825	122732	37660
3826	122766	37628
3827	122800	37597
3828	122835	37565
3829	122867	37533
3830	122899	37501
3831	122937	37471
3832	122969	37439
3833	123000	37407
3834	123036	37376
3835	123073	37345
3836	123105	37313
3837	123141	37282
3838	123175	37251
3839	123209	37219
3840	123240	37187
3841	123274	37155
3842	123313	37125
3843	123348	37094
3844	123381	37062
3845	123416	37031
3846	123447	36999
3847	123478	36966
3848	123512	36935
3849	123544	36902
3850	123577	36871
3851	123611	36839
3852	123645	36807
3853	123676	36775
3854	123708	36743
3855	123741	36711
3856	123774	36679
3857	123801	36646
3858	123832	36613
3859	123858	36580
3860	123892	36548
3861	123925	36516
3862	123955	36483
3863	123990	36452
3864	124026	36421
3865	124058	36389
3866	124093	36358
3867	124127	36326
3868	124156	36293
3869	124188	36261
3870	124219	36229
3871	124253	36197
3872	124288	36166
3873	124319	36134
3874	124351	36101
3875	124383	36069
3876	124415	36037
3877	124454	36007
3878	124486	35975
3879	124518	35943
3880	124550	35911
3881	124585	35880
3882	124612	35846
3883	124648	35815
3884	124680	35783
3885	124713	35751
3886	124744	35719
3887	124768	35684
3888	124799	35652
3889	124832	35620
3890	124865	35588
3891	124894	35555
3892	124931	35525
3893	124961	35492
3894	124993	35460
3895	125027	35428
3896	125061	35397
3897	125097	35366
3898	125132	35334
3899	125162	35302
3900	125189	35268
3901	125220	35236
3902	125252	35204
3903	125288	35173
3904	125319	35140
3905	125354	35109
3906	125388	35078
3907	125420	35045
3908	125456	35014
3909	125487	34982
3910	125518	34950
3911	125550	34917
3912	125579	34885
3913	125613	34853
3914	125648	34822
3915	125676	34788
3916	125711	34757
3917	125744	34725
3918	125777	34693
3919	125809	34661
3920	125843	34630
3921	125876	34598
3922	125906	34565
3923	125930	34531
3924	125961	34498
3925	125990	34466
3926	126020	34433
3927	126056	34402
3928	126090	34370
3929	126124	34339
3930	126156	34306
3931	126186	34274
3932	126219	34242
3933	126251	34210
3934	126283	34178
3935	126313	34145
3936	126341	34112
3937	126371	34079
3938	126404	34048
3939	126435	34015
3940	126471	33984
3941	126503	33952
3942	126538	33921
3943	126573	33889
3944	126603	33857
3945	126634	33824
3946	126667	33793
3947	126699	33760
3948	126732	33729
3949	126763	33696
3950	126797	33664
3951	126830	33633
3952	126862	33601
3953	126893	33568
3954	126923	33536
3955	126955	33503
3956	126985	33471
3957	127017	33439
3958	127050	33407
3959	127081	33374
3960	127113	33342
3961	127146	33310
3962	127174	33277
3963	127208	33246
3964	127241	33214
3965	127279	33183
3966	127315	33152
3967	127350	33121
3968	127387	33090
3969	127420	33058
3970	127455	33027
3971	127492	32996
3972	127529	32965
3973	127566	32934
3974	127596	32902
3975	127631	32870
3976	127664	32839
3977	127700	32808
3978	127732	32775
3979	127766	32744
3980	127800	32712
3981	127832	32680
3982	127863	32648
3983	127895	32615
3984	127926	32583
3985	127957	32551
3986	127992	32519
3987	128025	32488
3988	128060	32456
3989	128094	32424
3990	128127	32393
3991	128164	32362
3992	128205	32332
3993	128247	32302
3994	128295	32274
3995	128335	32244
3996	128369	32212
3997	128409	32182
3998	128442	32150
3999	128481	32120
4000	128513	32088
4001	128554	32058
4002	128592	32027
4003	128633	31997
4004	128674	31967
4005	128715	31937
4006	128752	31907
4007	128795	31877
4008	128835	31847
4009	128877	31817
4010	128922	31788
4011	128970	31760
4012	129006	31729
4013	129048	31699
4014	129091	31670
4015	129126	31638
4016	129167	31608
4017	129206	31578
4018	129244	31547
4019	129276	31515
4020	129316	31484
4021	129354	31454
4022	129388	31422
4023	129423	31391
4024	129468	31361
4025	129507	31331
4026	129544	31300
4027	129581	31269
4028	129614	31237
4029	129654	31207
4030	129699	31178
4031	129732	31146
4032	129773	31116
4033	129819	31087
4034	129857	31056
4035	129897	31026
4036	129936	30995
4037	129980	30966
4038	130019	30935
4039	130060	30905
4040	130099	30874
4041	130132	30842
4042	130171	30812
4043	130210	30781
4044	130249	30751
4045	130292	30721
4046	130332	30691
4047	130374	30661
4048	130415	30631
4049	130451	30599
4050	130492	30569
4051	130531	30539
4052	130576	30509
4053	130615	30479
4054	130651	30447
4055	130684	30415
4056	130720	30384
4057	130758	30353
4058	130788	30320
4059	130826	30289
4060	130862	30258
4061	130903	30228
4062	130934	30195
4063	130974	30165
4064	131014	30134
4065	131056	30105
4066	131094	30074
4067	131130	30042
4068	131178	30014
4069	131212	29982
4070	131256	29952
4071	131294	29921
4072	131340	29892
4073	131376	29861
4074	131412	29829
4075	131453	29799
4076	131499	29770
4077	131537	29739
4078	131577	29708
4079	131608	29676
4080	131645	29645
4081	131688	29615
4082	131728	29584
4083	131768	29554
4084	131799	29521
4085	131839	29491
4086	131878	29460
4087	131910	29428
4088	131952	29398
4089	131987	29366
4090	132026	29335
4091	132068	29305
4092	132105	29274
4093	132140	29242
4094	132179	29211
4095	132216	29180
4096	132257	29150
4097	132300	29120
4098	132337	29089
4099	132370	29056
4100	132400	29024
4101	132435	28992
4102	132473	28961
4103	132514	28931
4104	132551	28899
4105	132592	28869
4106	132632	28838
4107	132669	28807
4108	132710	28777
4109	132746	28745
4110	132786	28715
4111	132827	28684
4112	132863	28652
4113	132894	28620
4114	132932	28589
4115	132966	28557
4116	133004	28526
4117	133044	28495
4118	133082	28464
4119	133126	28434
4120	133163	28403
4121	133206	28373
4122	133243	28342
4123	133286	28312
4124	133319	28279
4125	133351	28247
4126	133394	28217
4127	133427	28185
4128	133458	28152
4129	133490	28120
4130	133524	28088
4131	133557	28056
4132	133591	28024
4133	133623	27991
4134	133655	27959
4135	133690	27927
4136	133715	27893
4137	133744	27860
4138	133778	27828
4139	133812	27796
4140	133847	27765
4141	133880	27732
4142	133915	27701
4143	133949	27669
4144	133982	27636
4145	134014	27604
4146	134046	27572
4147	134080	27540
4148	134111	27507
4149	134137	27473
4150	134167	27441
4151	134201	27409
4152	134234	27376
4153	134267	27344
4154	134299	27312
4155	134331	27280
4156	134365	27248
4157	134402	27216
4158	134436	27184
4159	134465	27151
4160	134498	27119
4161	134532	27087
4162	134566	27055
4163	134597	27022
4164	134628	26990
4165	134661	26958
4166	134695	26926
4167	134728	26893
4168	134759	26861
4169	134792	26829
4170	134822	26796
4171	134853	26763
4172	134885	26731
4173	134915	26698
4174	134945	26665
4175	134973	26632
4176	135006	26600
4177	135040	26568
4178	135077	26537
4179	135110	26504
4180	135145	26473
4181	135182	26441
4182	135215	26409
4183	135269	26381
4184	135306	26350
4185	135340	26318
4186	135373	26285
4187	135404	26253
4188	135448	26223
4189	135487	26192
4190	135527	26161
4191	135566	26130
4192	135601	26098
4193	135640	26067
4194	135670	26034
4195	135700	26001
4196	135729	25968
4197	135760	25936
4198	135793	25903
4199	135822	25870
4200	135857	25839
4201	135884	25805
4202	135915	25773
4203	135943	25740
4204	135975	25707
4205	136009	25675
4206	136041	25643
4207	136077	25611
4208	136111	25579
4209	136137	25546
4210	136173	25514
4211	136200	25481
4212	136230	25448
4213	136262	25415
4214	136287	25382
4215	136319	25349
4216	136353	25317
4217	136385	25285
4218	136416	25252
4219	136447	25220
4220	136478	25187
4221	136511	25155
4222	136554	25124
4223	136591	25093
4224	136627	25061
4225	136665	25030
4226	136708	25000
4227	136746	24968
4228	136785	24937
4229	136827	24907
4230	136873	24877
4231	136915	24846
4232	136955	24815
4233	136987	24783
4234	137023	24751
4235	137062	24720
4236	137098	24688
4237	137134	24657
4238	137165	24624
4239	137203	24593
4240	137237	24560
4241	137271	24528
4242	137303	24496
4243	137330	24463
4244	137362	24430
4245	137394	24398
4246	137422	24365
4247	137454	24332
4248	137486	24300
4249	137522	24268
4250	137556	24236
4251	137589	24204
4252	137619	24171
4253	137652	24139
4254	137684	24106
4255	137721	24075
4256	137754	24043
4257	137787	24010
4258	137820	23978
4259	137853	23946
4260	137882	23913
4261	137915	23881
4262	137945	23848
4263	137975	23815
4264	138005	23782
4265	138038	23750
4266	138069	23717
4267	138101	23685
4268	138136	23653
4269	138169	23621
4270	138196	23588
4271	138231	23556
4272	138264	23524
4273	138290	23490
4274	138321	23457
4275	138356	23426
4276	138387	23393
4277	138419	23361
4278	138444	23327
4279	138478	23295
4280	138508	23262
4281	138543	23230
4282	138576	23198
4283	138608	23166
4284	138639	23133
4285	138670	23101
4286	138701	23068
4287	138729	23035
4288	138760	23002
4289	138792	22970
4290	138826	22938
4291	138858	22905
4292	138891	22873
4293	138924	22841
4294	138950	22807
4295	138979	22775
4296	139012	22742
4297	139048	22710
4298	139080	22678
4299	139112	22646
4300	139144	22613
4301	139178	22581
4302	139208	22549
4303	139242	22516
4304	139276	22484
4305	139308	22452
4306	139338	22419
4307	139369	22387
4308	139402	22354
4309	139434	22322
4310	139468	22290
4311	139501	22258
4312	139530	22225
4313	139564	22193
4314	139594	22160
4315	139626	22128
4316	139657	22095
4317	139688	22062
4318	139719	22030
4319	139751	21997
4320	139781	21965
4321	139812	21932
4322	139844	21900
4323	139877	21867
4324	139910	21835
4325	139940	21803
4326	139974	21770
4327	140003	21737
4328	140036	21705
4329	140060	21672
4330	140094	21640
4331	140127	21607
4332	140160	21575
4333	140184	21542
4334	140209	21508
4335	140240	21476
4336	140271	21443
4337	140305	21411
4338	140339	21379
4339	140369	21346
4340	140402	21314
4341	140433	21281
4342	140467	21249
4343	140501	21217
4344	140532	21185
4345	140567	21153
4346	140600	21120
4347	140633	21088
4348	140664	21055
4349	140695	21023
4350	140726	20990
4351	140764	20959
4352	140796	20927
4353	140828	20894
4354	140862	20862
4355	140894	20830
4356	140926	20797
4357	140958	20765
4358	140990	20732
4359	141019	20700
4360	141049	20667
4361	141081	20635
4362	141116	20603
4363	141146	20570
4364	141182	20538
4365	141216	20506
4366	141250	20474
4367	141279	20441
4368	141312	20409
4369	141344	20376
4370	141377	20344
4371	141408	20312
4372	141434	20278
4373	141467	20246
4374	141497	20213
4375	141530	20181
4376	141564	20149
4377	141595	20117
4378	141630	20085
4379	141662	20052
4380	141689	20019
4381	141719	19986
4382	141753	19954
4383	141784	19922
4384	141817	19890
4385	141847	19857
4386	141877	19824
4387	141909	19792
4388	141940	19759
4389	141970	19727
4390	142001	19694
4391	142033	19662
4392	142068	19630
4393	142102	19598
4394	142130	19565
4395	142162	19532
4396	142195	19500
4397	142227	19468
4398	142255	19435
4399	142287	19402
4400	142319	19370
4401	142351	19338
4402	142383	19305
4403	142421	19274
4404	142451	19241
4405	142479	19208
4406	142508	19175
4407	142539	19143
4408	142576	19111
4409	142609	19079
4410	142639	19046
4411	142673	19014
4412	142702	18981
4413	142732	18949
4414	142764	18916
4415	142794	18884
4416	142823	18851
4417	142858	18819
4418	142894	18787
4419	142923	18754
4420	142955	18722
4421	142985	18689
4422	143018	18657
4423	143056	18625
4424	143089	18593
4425	143122	18561
4426	143154	18528
4427	143188	18496
4428	143221	18464
4429	143255	18432
4430	143286	18399
4431	143319	18367
4432	143352	18335
4433	143383	18302
4434	143416	18270
4435	143446	18238
4436	143481	18205
4437	143512	18173
4438	143544	18141
4439	143577	18108
4440	143611	18076
4441	143636	18043
4442	143668	18011
4443	143700	17978
4444	143731	17946
4445	143768	17914
4446	143804	17882
4447	143837	17850
4448	143868	17817
4449	143902	17785
4450	143934	17753
4451	143964	17720
4452	143997	17688
4453	144029	17656
4454	144058	17623
4455	144092	17591
4456	144126	17559
4457	144159	17526
4458	144192	17494
4459	144224	17462
4460	144257	17429
4461	144292	17397
4462	144327	17365
4463	144358	17333
4464	144386	17300
4465	144409	17267
4466	144437	17234
4467	144469	17201
4468	144502	17169
4469	144535	17137
4470	144569	17105
4471	144604	17073
4472	144638	17041
4473	144671	17008
4474	144707	16976
4475	144739	16944
4476	144782	16913
4477	144815	16881
4478	144846	16848
4479	144873	16815
4480	144909	16783
4481	144946	16751
4482	144978	16719
4483	145011	16687
4484	145044	16655
4485	145085	16623
4486	145129	16592
4487	145163	16560
4488	145205	16529
4489	145245	16497
4490	145289	16466
4491	145337	16436
4492	145377	16404
4493	145417	16373
4494	145460	16342
4495	145494	16309
4496	145528	16277
4497	145568	16246
4498	145609	16214
4499	145650	16183
4500	145689	16151
4501	145732	16120
4502	145775	16089
4503	145813	16057
4504	145852	16025
4505	145894	15994
4506	145943	15964
4507	145990	15933
4508	146031	15901
4509	146067	15869
4510	146109	15838
4511	146150	15807
4512	146190	15775
4513	146231	15743
4514	146266	15711
4515	146301	15679
4516	146344	15648
4517	146375	15615
4518	146412	15584
4519	146448	15552
4520	146479	15519
4521	146511	15487
4522	146536	15453
4523	146567	15421
4524	146598	15388
4525	146629	15356
4526	146662	15323
4527	146697	15291
4528	146728	15259
4529	146760	15226
4530	146787	15193
4531	146820	15161
4532	146855	15129
4533	146889	15097
4534	146924	15064
4535	146972	15034
4536	147015	15002
4537	147065	14972
4538	147111	14941
4539	147166	14911
4540	147225	14881
4541	147274	14850
4542	147320	14819
4543	147370	14788
4544	147407	14756
4545	147445	14725
4546	147483	14693
4547	147528	14662
4548	147585	14632
4549	147644	14602
4550	147693	14571
4551	147732	14539
4552	147770	14507
4553	147798	14474
4554	147832	14442
4555	147864	14409
4556	147897	14377
4557	147923	14344
4558	147956	14312
4559	147982	14279
4560	148015	14246
4561	148047	14214
4562	148074	14181
4563	148107	14148
4564	148138	14116
4565	148168	14083
4566	148201	14051
4567	148233	14018
4568	148267	13986
4569	148299	13953
4570	148333	13921
4571	148366	13889
4572	148396	13856
4573	148428	13823
4574	148467	13792
4575	148500	13759
4576	148528	13726
4577	148553	13693
4578	148583	13661
4579	148617	13628
4580	148653	13596
4581	148684	13563
4582	148716	13531
4583	148741	13498
4584	148776	13466
4585	148804	13433
4586	148838	13400
4587	148865	13368
4588	148894	13335
4589	148926	13302
4590	148957	13270
4591	148983	13237
4592	149024	13205
4593	149058	13173
4594	149095	13141
4595	149127	13108
4596	149156	13075
4597	149188	13043
4598	149222	13011
4599	149251	12978
4600	149283	12945
4601	149314	12913
4602	149345	12880
4603	149373	12847
4604	149403	12815
4605	149435	12782
4606	149464	12750
4607	149499	12717
4608	149533	12685
4609	149563	12652
4610	149596	12620
4611	149625	12587
4612	149659	12555
4613	149690	12522
4614	149724	12490
4615	149758	12458
4616	149790	12425
4617	149822	12393
4618	149856	12360
4619	149890	12328
4620	149924	12296
4621	149956	12263
4622	149981	12230
4623	150017	12198
4624	150048	12166
4625	150079	12133
4626	150109	12100
4627	150140	12068
4628	150174	12036
4629	150207	12003
4630	150238	11971
4631	150272	11938
4632	150306	11906
4633	150338	11873
4634	150370	11841
4635	150402	11809
4636	150437	11776
4637	150469	11744
4638	150501	11711
4639	150531	11679
4640	150563	11646
4641	150595	11614
4642	150625	11581
4643	150656	11549
4644	150685	11516
4645	150718	11483
4646	150743	11450
4647	150774	11418
4648	150805	11385
4649	150833	11353
4650	150865	11320
4651	150899	11288
4652	150931	11255
4653	150963	11223
4654	150996	11190
4655	151026	11158
4656	151059	11125
4657	151090	11093
4658	151120	11060
4659	151151	11028
4660	151183	10995
4661	151210	10962
4662	151240	10930
4663	151266	10897
4664	151300	10865
4665	151333	10832
4666	151366	10800
4667	151398	10767
4668	151430	10735
4669	151460	10702
4670	151490	10670
4671	151523	10637
4672	151555	10605
4673	151585	10572
4674	151619	10540
4675	151649	10507
4676	151684	10475
4677	151715	10442
4678	151744	10410
4679	151774	10377
4680	151805	10345
4681	151837	10312
4682	151872	10280
4683	151901	10247
4684	151931	10215
4685	151965	10182
4686	151996	10150
4687	152029	10118
4688	152062	10085
4689	152093	10053
4690	152125	10020
4691	152161	9988
4692	152190	9955
4693	152221	9923
4694	152253	9890
4695	152282	9858
4696	152313	9825
4697	152344	9793
4698	152374	9760
4699	152408	9728
4700	152439	9695
4701	152476	9663
4702	152508	9631
4703	152541	9598
4704	152574	9566
4705	152607	9533
4706	152643	9501
4707	152676	9469
4708	152710	9437
4709	152744	9404
4710	152779	9372
4711	152809	9339
4712	152838	9307
4713	152880	9275
4714	152910	9242
4715	152940	9210
4716	152977	9178
4717	153010	9145
4718	153036	9112
4719	153072	9080
4720	153109	9048
4721	153144	9016
4722	153181	8983
4723	153212	8951
4724	153239	8918
4725	153271	8886
4726	153298	8853
4727	153329	8820
4728	153364	8788
4729	153399	8756
4730	153432	8724
4731	153465	8691
4732	153498	8659
4733	153531	8626
4734	153560	8594
4735	153591	8561
4736	153622	8529
4737	153658	8496
4738	153691	8464
4739	153724	8432
4740	153755	8399
4741	153779	8366
4742	153813	8334
4743	153842	8301
4744	153873	8269
4745	153906	8236
4746	153935	8204
4747	153968	8171
4748	153999	8139
4749	154032	8106
4750	154066	8074
4751	154098	8042
4752	154130	8009
4753	154163	7977
4754	154197	7944
4755	154228	7912
4756	154258	7879
4757	154289	7847
4758	154322	7815
4759	154355	7782
4760	154386	7750
4761	154418	7717
4762	154445	7684
4763	154477	7652
4764	154509	7620
4765	154540	7587
4766	154569	7555
4767	154602	7522
4768	154634	7490
4769	154658	7457
4770	154689	7424
4771	154718	7392
4772	154748	7359
4773	154779	7327
